"MachineName";"Role";"Group";"UserName";"Disabled";"Password_Last_Time_Set";"SID";"Days";"UID_Label"
"deint185";"Standalone";"Guests";"Guest";"True";"08/02/2017 12:44:41";"S-1-5-21-2258875586-3644251132-3303110520-501";"3017";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint192";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint192";"Standalone";"Administrators";"IBMAdmin";"False";"04/23/2019 09:09:35";"S-1-5-21-3527781619-484864289-2732339217-503";"2388";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint192";"Standalone";"Administrators";"p68adm";"False";"03/26/2019 08:31:43";"S-1-5-21-3527781619-484864289-2732339217-1000";"2416";"SE/C///"
"deint192";"Standalone";"Administrators";"sybp68";"False";"04/03/2019 14:40:58";"S-1-5-21-3527781619-484864289-2732339217-1005";"2408";"SE/C///SAP Database Administrator"
"deint192";"Standalone";"Guests";"Guest";"True";"03/02/2019 14:33:38";"S-1-5-21-3527781619-484864289-2732339217-501";"2440";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint194";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint194";"Standalone";"Administrators";"IBMAdmin";"False";"04/23/2019 09:17:49";"S-1-5-21-3527781619-484864289-2732339217-503";"2388";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint194";"Standalone";"Administrators";"p40adm";"False";"10/11/2019 07:53:47";"S-1-5-21-3527781619-484864289-2732339217-1000";"2217";""
"deint194";"Standalone";"Administrators";"q20adm";"False";"11/03/2019 08:05:29";"S-1-5-21-3527781619-484864289-2732339217-1002";"2194";""
"deint194";"Standalone";"Administrators";"SAPServiceQ20";"False";"11/03/2019 08:05:59";"S-1-5-21-3527781619-484864289-2732339217-1003";"2194";""
"deint194";"Standalone";"Guests";"Guest";"True";"03/03/2019 08:02:52";"S-1-5-21-3527781619-484864289-2732339217-501";"2439";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint195";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint195";"Standalone";"Administrators";"IBMAdmin";"False";"04/23/2019 09:20:58";"S-1-5-21-3527781619-484864289-2732339217-503";"2388";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint195";"Standalone";"Administrators";"p76adm";"False";"05/07/2020 09:48:48";"S-1-5-21-3527781619-484864289-2732339217-1006";"2008";"SE/C///SAP System Administrator"
"deint195";"Standalone";"Administrators";"p77adm";"False";"05/07/2020 09:50:38";"S-1-5-21-3527781619-484864289-2732339217-1015";"2008";"SE/C///SAP System Administrator"
"deint195";"Standalone";"Administrators";"SAPServiceP76";"False";"05/04/2019 17:03:58";"S-1-5-21-3527781619-484864289-2732339217-1005";"2377";"SE/C///SAP Service User for System P76"
"deint195";"Standalone";"Administrators";"SAPServiceP77";"False";"05/05/2019 18:46:30";"S-1-5-21-3527781619-484864289-2732339217-1014";"2376";"SE/C///SAP Service User for System P77"
"deint195";"Standalone";"Administrators";"x72adm";"False";"04/09/2019 21:57:24";"S-1-5-21-3527781619-484864289-2732339217-1000";"2401";"SE/C///"
"deint195";"Standalone";"Guests";"Guest";"True";"03/03/2019 08:15:35";"S-1-5-21-3527781619-484864289-2732339217-501";"2439";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint203";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 23:01:16";"S-1-5-21-3527781619-484864289-2732339217-500";"39";"SE/C///Built-in account for administering the computer/domain"
"deint203";"Standalone";"Administrators";"IBMAdmin";"False";"06/19/2019 14:51:41";"S-1-5-21-3527781619-484864289-2732339217-503";"2331";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint203";"Standalone";"Guests";"Guest";"True";"05/13/2019 18:58:16";"S-1-5-21-3527781619-484864289-2732339217-501";"2368";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint208";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 19:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint208";"Standalone";"Administrators";"IBMAdmin";"False";"07/09/2019 15:47:43";"S-1-5-21-3527781619-484864289-2732339217-503";"2311";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint208";"Standalone";"Guests";"IBM_Guest";"True";"07/03/2019 17:04:33";"S-1-5-21-3527781619-484864289-2732339217-501";"2317";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint211";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint211";"Standalone";"Administrators";"IBMAdmin";"False";"03/29/2021 10:19:07";"S-1-5-21-3527781619-484864289-2732339217-503";"1682";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint211";"Standalone";"Administrators";"q74adm";"False";"08/28/2020 16:20:34";"S-1-5-21-3527781619-484864289-2732339217-1032";"1895";""
"deint211";"Standalone";"Administrators";"q75adm";"False";"05/13/2020 14:02:09";"S-1-5-21-3527781619-484864289-2732339217-1013";"2002";"SE/C///SAP System Administrator"
"deint211";"Standalone";"Administrators";"SAPServiceQ74";"False";"05/16/2023 09:40:39";"S-1-5-21-3527781619-484864289-2732339217-1033";"904";"SAP Service User for System Q74"
"deint211";"Standalone";"Guests";"Guest";"True";"07/23/2019 15:41:54";"S-1-5-21-3527781619-484864289-2732339217-501";"2297";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint212";"Standalone";"Administrators";"Administrator";"False";"07/24/2019 13:55:49";"S-1-5-21-3527781619-484864289-2732339217-500";"2296";"SE/C///Built-in account for administering the computer/domain"
"deint212";"Standalone";"Administrators";"IBMAdmin";"False";"10/24/2025 17:23:10";"S-1-5-21-3527781619-484864289-2732339217-503";"12";"SE/F/*SESK08//IBM owned local user with Administrator rights IBMADMIN"
"deint212";"Standalone";"Administrators";"p74adm";"False";"10/28/2020 07:55:25";"S-1-5-21-3527781619-484864289-2732339217-1005";"1834";"SE/C///SAP System Administrator"
"deint212";"Standalone";"Administrators";"p75adm";"False";"10/27/2020 16:21:45";"S-1-5-21-3527781619-484864289-2732339217-1013";"1835";"SE/C///SAP System Administrator"
"deint212";"Standalone";"Guests";"IBM_Guest";"True";"07/24/2019 12:18:22";"S-1-5-21-3527781619-484864289-2732339217-501";"2296";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint215";"Standalone";"Administrators";"Administrator";"False";"09/30/2025 19:53:50";"S-1-5-21-3527781619-484864289-2732339217-500";"36";"SE/C///Built-in account for administering the computer/domain"
"deint215";"Standalone";"Administrators";"IBMAdmin";"False";"01/27/2020 14:35:50";"S-1-5-21-3527781619-484864289-2732339217-503";"2109";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint215";"Standalone";"Guests";"Guest";"True";"09/11/2019 14:24:16";"S-1-5-21-3527781619-484864289-2732339217-501";"2247";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint216";"Standalone";"Administrators";"Administrator";"False";"09/30/2025 12:56:30";"S-1-5-21-3527781619-484864289-2732339217-500";"36";"SE/C///Built-in account for administering the computer/domain"
"deint216";"Standalone";"Administrators";"IBMAdmin";"False";"01/27/2020 07:41:23";"S-1-5-21-3527781619-484864289-2732339217-503";"2109";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint216";"Standalone";"Guests";"Guest";"True";"09/11/2019 07:54:35";"S-1-5-21-3527781619-484864289-2732339217-501";"2247";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint218";"Standalone";"Administrators";"Administrator";"False";"09/27/2025 18:25:27";"S-1-5-21-3527781619-484864289-2732339217-500";"39";"SE/C///Built-in account for administering the computer/domain"
"deint218";"Standalone";"Administrators";"IBMAdmin";"False";"09/09/2019 16:04:22";"S-1-5-21-3527781619-484864289-2732339217-503";"2249";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint218";"Standalone";"Guests";"Guest";"True";"09/09/2019 20:59:28";"S-1-5-21-3527781619-484864289-2732339217-501";"2249";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint219";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint219";"Standalone";"Administrators";"c11adm";"False";"10/14/2019 15:42:00";"S-1-5-21-3527781619-484864289-2732339217-1004";"2214";"SAP System Administrator"
"deint219";"Standalone";"Administrators";"IBMAdmin";"False";"04/22/2022 16:15:58";"S-1-5-21-3527781619-484864289-2732339217-503";"1293";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint219";"Standalone";"Administrators";"sybc11";"False";"10/14/2019 15:42:00";"S-1-5-21-3527781619-484864289-2732339217-1005";"2214";"SE/C///SAP Database Administrator"
"deint219";"Standalone";"Guests";"Guest";"True";"09/17/2019 13:52:30";"S-1-5-21-3527781619-484864289-2732339217-501";"2241";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint220";"Standalone";"Administrators";"Administrator";"False";"09/27/2025 18:26:05";"S-1-5-21-3527781619-484864289-2732339217-500";"39";"SE/C///Built-in account for administering the computer/domain"
"deint220";"Standalone";"Administrators";"casqit";"False";"05/25/2020 10:35:21";"S-1-5-21-3527781619-484864289-2732339217-1004";"1990";"SE/C///Icasqit"
"deint220";"Standalone";"Administrators";"casqitsrv";"False";"05/25/2020 13:55:37";"S-1-5-21-3527781619-484864289-2732339217-1005";"1990";"SE/C///ICASQ-it Benutzer für den CASQ-it Dienst: CASQITSrv"
"deint220";"Standalone";"Administrators";"IBMAdmin";"False";"11/26/2022 02:02:48";"S-1-5-21-3527781619-484864289-2732339217-503";"1075";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint220";"Standalone";"Guests";"Guest";"True";"09/21/2019 11:24:33";"S-1-5-21-3527781619-484864289-2732339217-501";"2237";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint221";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 23:04:50";"S-1-5-21-3527781619-484864289-2732339217-500";"39";"SE/C///Built-in account for administering the computer/domain"
"deint221";"Standalone";"Administrators";"IBMAdmin";"False";"09/20/2019 15:50:30";"S-1-5-21-3527781619-484864289-2732339217-503";"2238";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint221";"Standalone";"Guests";"Guest";"True";"09/18/2019 19:14:48";"S-1-5-21-3527781619-484864289-2732339217-501";"2240";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint226";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint226";"Standalone";"Administrators";"IBMAdmin";"False";"10/24/2019 13:51:04";"S-1-5-21-3527781619-484864289-2732339217-503";"2204";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint226";"Standalone";"Administrators";"SAPServiceTR1";"False";"10/28/2019 08:24:27";"S-1-5-21-3527781619-484864289-2732339217-1004";"2200";"SE/C///SAP Service User for System TR1"
"deint226";"Standalone";"Administrators";"tr1adm";"False";"10/28/2019 08:24:27";"S-1-5-21-3527781619-484864289-2732339217-1003";"2200";"SE/C///SAP System Administrator"
"deint226";"Standalone";"Guests";"Guest";"True";"10/23/2019 17:40:50";"S-1-5-21-3527781619-484864289-2732339217-501";"2205";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint228";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 18:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint228";"Standalone";"Administrators";"IBMAdmin";"False";"11/01/2025 04:51:39";"S-1-5-21-3527781619-484864289-2732339217-503";"4";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint228";"Standalone";"Administrators";"p40adm";"False";"11/08/2019 14:04:34";"S-1-5-21-3527781619-484864289-2732339217-1000";"2189";""
"deint228";"Standalone";"Guests";"Guest";"True";"11/07/2019 15:51:51";"S-1-5-21-3527781619-484864289-2732339217-501";"2190";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint229";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint229";"Standalone";"Administrators";"IBMAdmin";"False";"11/01/2025 05:09:01";"S-1-5-21-3527781619-484864289-2732339217-503";"4";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint229";"Standalone";"Administrators";"p40adm";"False";"11/11/2019 21:32:21";"S-1-5-21-3527781619-484864289-2732339217-1000";"2185";""
"deint229";"Standalone";"Guests";"Guest";"True";"11/08/2019 02:57:30";"S-1-5-21-3527781619-484864289-2732339217-501";"2189";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint230";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 12:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint230";"Standalone";"Administrators";"IBMAdmin";"False";"11/19/2019 00:48:26";"S-1-5-21-3527781619-484864289-2732339217-503";"2178";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint230";"Standalone";"Guests";"Guest";"True";"11/16/2019 03:37:37";"S-1-5-21-3527781619-484864289-2732339217-501";"2181";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint231";"Standalone";"Administrators";"abcdtest";"False";"03/16/2025 05:43:16";"S-1-5-21-3527781619-484864289-2732339217-1021";"234";""
"deint231";"Standalone";"Administrators";"Administrator";"False";"06/16/2018 17:38:55";"S-1-5-21-3527781619-484864289-2732339217-500";"2699";"SE/C///Built-in account for administering the computer/domain"
"deint231";"Standalone";"Administrators";"b10adm";"False";"01/29/2020 14:23:07";"S-1-5-21-3527781619-484864289-2732339217-1000";"2107";"SE/C///"
"deint231";"Standalone";"Administrators";"b11adm";"False";"02/04/2020 10:34:31";"S-1-5-21-3527781619-484864289-2732339217-1011";"2101";"SE/C///java b11adm"
"deint231";"Standalone";"Administrators";"b40adm";"False";"07/05/2024 09:03:47";"S-1-5-21-3527781619-484864289-2732339217-1018";"488";""
"deint231";"Standalone";"Administrators";"IBMAdmin";"False";"11/19/2019 08:30:01";"S-1-5-21-3527781619-484864289-2732339217-503";"2178";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint231";"Standalone";"Guests";"Guest";"True";"11/18/2019 18:00:32";"S-1-5-21-3527781619-484864289-2732339217-501";"2179";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint236";"Standalone";"Administrators";"Administrator";"False";"09/27/2025 18:27:51";"S-1-5-21-3527781619-484864289-2732339217-500";"39";"SE/C///Built-in account for administering the computer/domain"
"deint236";"Standalone";"Administrators";"IBMAdmin";"False";"03/19/2020 09:54:09";"S-1-5-21-3527781619-484864289-2732339217-503";"2057";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"deint236";"Standalone";"Guests";"Guest";"True";"03/11/2020 17:19:30";"S-1-5-21-3527781619-484864289-2732339217-501";"2065";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint237";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 23:06:02";"S-1-5-21-2671590424-885871333-2592143993-500";"39";"SE/C///Built-in account for administering the computer/domain"
"deint237";"Standalone";"Administrators";"IBMAdmin";"False";"05/19/2022 12:40:25";"S-1-5-21-2671590424-885871333-2592143993-1000";"1266";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"deint237";"Standalone";"Administrators";"mipadm";"False";"04/13/2023 08:03:20";"S-1-5-21-2671590424-885871333-2592143993-1002";"937";"MIP Administrator"
"deint237";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"deint238";"Standalone";"Administrators";"Administrator";"False";"09/27/2025 18:28:36";"S-1-5-21-3763240445-2936505772-3972746168-500";"39";"SE/C///Built-in account for administering the computer/domain"
